ID,First Name,Second Name,Team,Gameweek Pts,Gameweek price change,Gameweek net transfer,Fixture1,Fixture2,Fixture3,Fixture4,Fixture5,Total Difficulty,Average Difficulty
226,Daniel,Amartey,Leicester,1,0,-459,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
227,Wilfred,Ndidi,Leicester,1,0,-1014,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
228,Vicente,Iborra,Leicester,0,0,-143,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
229,Matty,James,Leicester,0,0,-27,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
230,Hamza,Choudhury,Leicester,0,0,80,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
231,Adrien Sebastian,Perruchet Silva,Leicester,0,-1,-555,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
232,Fousseni,Diabaté,Leicester,0,0,-55,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
233,James,Maddison,Leicester,5,0,31634,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
234,Jamie,Vardy,Leicester,0,0,4336,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
235,Shinji,Okazaki,Leicester,1,0,-1268,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
236,Kelechi,Iheanacho,Leicester,1,0,-3363,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
457,Danny,Ward,Leicester,0,0,-234,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
492,Rachid,Ghezzal,Leicester,8,0,7347,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
501,Filip,Benkovic,Leicester,0,0,-283,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
515,Caglar,Söyüncü,Leicester,0,0,-101,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
527,Nampalys,Mendy,Leicester,1,0,275,"BOU,3","HUD,2","NEW,3","EVE,2","ARS,4",14,2.8
237,Simon,Mignolet,Liverpool,0,0,-248,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
238,Loris,Karius,Liverpool,0,0,-587,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
239,Dejan,Lovren,Liverpool,0,-1,-8276,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
240,Alberto,Moreno,Liverpool,0,0,-913,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
241,Nathaniel,Clyne,Liverpool,0,-1,-1068,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
242,Joseph,Gomez,Liverpool,2,0,11150,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
243,Joel,Matip,Liverpool,1,0,-58,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
244,Ragnar,Klavan,Liverpool,0,0,-316,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
245,Trent,Alexander-Arnold,Liverpool,2,0,-31557,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
246,Virgil,van Dijk,Liverpool,1,0,-32836,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
247,Andrew,Robertson,Liverpool,5,0,67504,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
248,Alex,Oxlade-Chamberlain,Liverpool,0,0,-38,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
249,Jordan,Henderson,Liverpool,2,0,-1505,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
250,Adam,Lallana,Liverpool,0,0,-1799,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
251,Sadio,Mané,Liverpool,10,0,127685,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
252,Georginio,Wijnaldum,Liverpool,2,0,-973,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
253,Mohamed,Salah,Liverpool,2,0,-125479,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
254,James,Milner,Liverpool,4,0,38316,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
255,Fabio Henrique,Tavares,Liverpool,0,0,-2378,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
256,Naby,Keita,Liverpool,1,-1,-20306,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
257,Roberto,Firmino,Liverpool,7,0,-29995,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
259,Dominic,Solanke,Liverpool,0,0,-632,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
462,Xherdan,Shaqiri,Liverpool,1,0,-11068,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
468,Alisson,Ramses Becker,Liverpool,3,0,-358,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
472,Daniel,Sturridge,Liverpool,0,0,-5185,"TOT,4","SOU,2","CHE,4","MCI,5","HUD,2",17,3.4
223,Riyad,Mahrez,Man City,2,0,-9031,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
260,Ederson,Santana de Moraes,Man City,2,0,2467,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
261,Claudio,Bravo,Man City,0,0,-468,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
262,John,Stones,Man City,2,0,-21051,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
263,Vincent,Kompany,Man City,1,0,-5376,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
264,Nicolás,Otamendi,Man City,0,0,-15106,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
265,Kyle,Walker,Man City,10,0,3851,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
266,Danilo Luiz,da Silva,Man City,0,0,-1700,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
267,Benjamin,Mendy,Man City,5,0,77433,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
268,Aymeric,Laporte,Man City,2,0,2857,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
269,Fabian,Delph,Man City,0,-1,-627,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
270,Raheem,Sterling,Man City,10,0,6499,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
271,David,Silva,Man City,2,0,224,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
272,Fernando,Luiz Rosa,Man City,2,0,-9584,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
273,Kevin,De Bruyne,Man City,0,0,-11627,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
274,Ilkay,Gündogan,Man City,1,0,-7052,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
275,Leroy,Sané,Man City,0,-1,-39659,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
276,Bernardo Mota,Veiga de Carvalho e Silva,Man City,1,0,-52058,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
277,Phil,Foden,Man City,0,0,-491,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
278,Brahim,Diaz,Man City,0,0,-86,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
279,Oleksandr,Zinchenko,Man City,0,0,-58,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
280,Sergio,Agüero,Man City,6,0,55677,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
281,Gabriel Fernando,de Jesus,Man City,1,0,-7815,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
529,Arijanet,Muric,Man City,0,0,22,"FUL,2","CAR,2","BHA,2","LIV,5","BUR,3",14,2.8
282,David,De Gea,Man Utd,6,-1,-25597,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
283,Sergio,Romero,Man Utd,0,0,-75,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
284,Chris,Smalling,Man Utd,7,0,-1377,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
285,Phil,Jones,Man Utd,0,0,-5894,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
286,Luke,Shaw,Man Utd,5,0,30769,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
287,Marcos,Rojo,Man Utd,0,0,-161,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
288,Antonio,Valencia,Man Utd,7,0,601,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
289,Matteo,Darmian,Man Utd,0,0,-1033,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
290,Daley,Blind,Man Utd,0,0,-25,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
291,Eric,Bailly,Man Utd,1,0,-13234,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
292,Victor,Lindelöf,Man Utd,6,0,-1180,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
293,Ashley,Young,Man Utd,0,-1,-5039,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
294,José Diogo,Dalot Teixeira,Man Utd,0,0,-51,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
295,Alexis,Sánchez,Man Utd,5,0,-3269,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
296,Nemanja,Matic,Man Utd,3,0,1918,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
297,Juan,Mata,Man Utd,0,0,-6950,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
298,Marouane,Fellaini,Man Utd,3,0,371,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
299,Ander,Herrera,Man Utd,1,0,-119,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
300,Jesse,Lingard,Man Utd,3,0,107,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
301,Anthony,Martial,Man Utd,0,-1,-1223,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
302,Paul,Pogba,Man Utd,1,0,-31507,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
303,Scott,McTominay,Man Utd,0,0,-597,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
304,Frederico,Rodrigues de Paula Santos,Man Utd,0,-1,-11573,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
305,Marcus,Rashford,Man Utd,-2,0,-49786,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
306,Romelu,Lukaku,Man Utd,12,0,20610,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
481,Andreas,Pereira,Man Utd,0,-1,-1617,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
520,Lee,Grant,Man Utd,0,0,-9,"WAT,3","WOL,2","WHU,3","NEW,3","CHE,4",15,3.0
307,Robert,Elliot,Newcastle,0,-1,-456,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
308,Karl,Darlow,Newcastle,0,0,-100,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
309,Martin,Dubravka,Newcastle,3,0,419,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
310,DeAndre,Yedlin,Newcastle,7,0,1893,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
311,Ciaran,Clark,Newcastle,1,0,-537,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
312,Jamaal,Lascelles,Newcastle,1,0,-12033,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
313,Paul,Dummett,Newcastle,1,0,-389,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
314,Florian,Lejeune,Newcastle,0,-1,-20,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
315,Javier,Manquillo,Newcastle,0,0,-364,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
316,Chancel,Mbemba,Newcastle,0,0,-358,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
317,Matt,Ritchie,Newcastle,0,0,-5333,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
318,Jonjo,Shelvey,Newcastle,0,-1,-3772,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
319,Mohamed,Diamé,Newcastle,2,0,-45,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
320,Christian,Atsu,Newcastle,1,-1,-261,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
321,Jacob,Murphy,Newcastle,1,0,-43,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
322,Mikel,Merino,Newcastle,0,0,0,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
323,Isaac,Hayden,Newcastle,0,-1,324,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
324,Sung-yueng,Ki,Newcastle,2,0,-192,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
325,Dwight,Gayle,Newcastle,0,0,-236,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
326,Ayoze,Pérez,Newcastle,2,0,-5954,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
327,Jose Luis,Mato Sanmartín,Newcastle,1,0,7778,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
458,Robert Kenedy,Nunes do Nascimento,Newcastle,1,0,-2991,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
482,Fabian,Schär,Newcastle,0,0,-554,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
488,Yoshinori,Muto,Newcastle,0,-1,-290,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
493,Salomón,Rondón,Newcastle,5,0,153,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
516,Federico,Fernández,Newcastle,1,0,-200,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
530,Jamie,Sterry,Newcastle,0,0,154,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
531,Sean,Longstaff,Newcastle,0,0,30,"ARS,4","CRY,3","LEI,3","MUN,4","BHA,2",16,3.2
258,Danny,Ings,Southampton,8,0,61254,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
328,Alex,McCarthy,Southampton,8,0,36064,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
329,Fraser,Forster,Southampton,0,0,-1674,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
330,Ryan,Bertrand,Southampton,6,0,5625,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
331,Maya,Yoshida,Southampton,0,-1,-2422,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
332,Cédric,Soares,Southampton,12,0,14623,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
333,Jack,Stephens,Southampton,0,0,-1168,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
334,Sam,McQueen,Southampton,0,0,-4606,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
335,Jan,Bednarek,Southampton,0,0,-2414,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
336,Wesley,Hoedt,Southampton,6,0,-26,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
337,Steven,Davis,Southampton,0,-1,-216,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
338,James,Ward-Prowse,Southampton,0,-1,-949,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
339,Oriol,Romeu Vidal,Southampton,1,0,-5021,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
340,Pierre-Emile,Højbjerg,Southampton,9,0,22810,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
341,Sofiane,Boufal,Southampton,0,0,-10,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
342,Joshua,Sims,Southampton,0,0,-145,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
343,Nathan,Redmond,Southampton,3,0,-136,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
344,Mario,Lemina,Southampton,3,0,985,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
345,Stuart,Armstrong,Southampton,0,-1,-462,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
346,Mohamed,Elyounoussi,Southampton,3,0,-175,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
347,Shane,Long,Southampton,2,0,-5439,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
348,Charlie,Austin,Southampton,-1,0,-4452,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
349,Manolo,Gabbiadini,Southampton,0,0,-853,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
350,Guido,Carrillo,Southampton,0,0,-7,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
452,Angus,Gunn,Southampton,0,0,-215,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
463,Jannik,Vestergaard,Southampton,5,0,-153,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
479,Matt,Targett,Southampton,4,0,-16,"BHA,2","LIV,5","WOL,2","CHE,4","BOU,3",16,3.2
351,Hugo,Lloris,Spurs,0,0,-34155,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
352,Michel,Vorm,Spurs,1,0,25,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
353,Toby,Alderweireld,Spurs,1,0,-3489,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
354,Danny,Rose,Spurs,1,0,-1129,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
355,Jan,Vertonghen,Spurs,1,0,-19722,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
356,Ben,Davies,Spurs,1,-1,-18866,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
357,Kieran,Trippier,Spurs,1,0,19153,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
358,Kyle,Walker-Peters,Spurs,0,0,-823,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
359,Davinson,Sánchez,Spurs,1,-1,-4855,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
360,Serge,Aurier,Spurs,0,0,-2131,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
361,Eric,Dier,Spurs,0,0,-3348,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
362,Mousa,Dembélé,Spurs,1,0,-1647,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
363,Erik,Lamela,Spurs,0,0,-489,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
364,Christian,Eriksen,Spurs,2,0,-32329,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
365,Bamidele,Alli,Spurs,2,0,-14428,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
366,Victor,Wanyama,Spurs,0,0,4,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
367,Heung-Min,Son,Spurs,0,0,-708,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
368,Harry,Winks,Spurs,1,0,12,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
369,Moussa,Sissoko,Spurs,0,0,-810,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
370,Lucas,Rodrigues Moura da Silva,Spurs,5,1,169560,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
371,Fernando,Llorente,Spurs,1,0,-393,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
372,Harry,Kane,Spurs,2,0,-26491,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
497,Georges-Kévin,Nkoudou,Spurs,0,0,-33,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
523,Luke,Amos,Spurs,0,0,-191,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
536,Paulo,Gazzaniga,Spurs,0,0,6,"LIV,4","BHA,3","HUD,2","CAR,2","WHU,3",14,2.8
373,Heurelho,Gomes,Watford,0,-1,-489,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
374,Pontus,Dahlberg,Watford,0,0,-61,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
375,Younes,Kaboul,Watford,0,0,-284,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
376,Craig,Cathcart,Watford,11,0,10354,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
377,Sebastian,Prödl,Watford,0,0,-281,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
378,José,Holebas,Watford,10,1,150590,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
379,Miguel,Britos,Watford,0,0,-157,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
380,Christian,Kabasele,Watford,2,0,-1615,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
381,Daryl,Janmaat,Watford,2,0,-173,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
382,Adrian,Mariappa,Watford,1,0,-253,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
383,Francisco,Femenía Far,Watford,0,-1,-1013,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
384,Marvin,Zeegelaar,Watford,0,0,-153,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
385,Marc,Navarro,Watford,0,0,-139,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
386,Adam,Masina,Watford,0,0,-168,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
387,Nathaniel,Chalobah,Watford,1,0,-160,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
388,Tom,Cleverley,Watford,0,0,-5,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
389,Etienne,Capoue,Watford,1,0,349,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
390,Abdoulaye,Doucouré,Watford,0,0,-3857,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
391,Roberto,Pereyra,Watford,2,1,95105,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
392,Will,Hughes,Watford,2,0,2713,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
394,Gerard,Deulofeu,Watford,0,0,-466,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
395,Andre,Gray,Watford,2,0,-498,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
396,Troy,Deeney,Watford,7,1,44796,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
397,Stefano,Okaka,Watford,0,0,311,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
398,Jerome,Sinclair,Watford,0,0,-238,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
445,Ben,Foster,Watford,2,0,-3302,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
446,Ken,Sema,Watford,0,0,-109,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
517,Domingos,Quina,Watford,0,0,-64,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
524,Isaac,Success Ajayi,Watford,0,0,5585,"MUN,4","FUL,2","ARS,4","BOU,3","WOL,2",15,3.0
399,Adrián,San Miguel del Castillo,West Ham,0,0,-678,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
400,Lukasz,Fabianski,West Ham,3,0,-21341,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
401,Winston,Reid,West Ham,0,0,-37,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
402,Aaron,Cresswell,West Ham,1,0,-2437,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
403,Angelo,Ogbonna,West Ham,0,0,-2187,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
404,Sam,Byram,West Ham,0,0,-72,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
405,Pablo,Zabaleta,West Ham,0,0,-7106,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
406,Declan,Rice,West Ham,0,0,-481,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
407,Reece,Oxford,West Ham,0,0,-207,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
408,Ryan,Fredericks,West Ham,1,0,-1102,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
409,Issa,Diop,West Ham,2,0,-1150,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
410,Arthur,Masuaku,West Ham,0,0,-6359,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
411,Mark,Noble,West Ham,0,0,-730,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
413,Pedro,Obiang,West Ham,1,0,-240,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
414,Manuel,Lanzini,West Ham,0,0,-54,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
415,Michail,Antonio,West Ham,3,0,-920,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
416,Edimilson,Fernandes,West Ham,0,0,-434,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
417,Marko,Arnautovic,West Ham,2,0,-25690,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
418,Andy,Carroll,West Ham,0,0,-63,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
419,Javier,Hernández Balcázar,West Ham,1,0,-7787,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
420,Jordan,Hugill,West Ham,0,0,-37,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
447,Jack,Wilshere,West Ham,3,0,-7233,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
453,Andriy,Yarmolenko,West Ham,1,0,-1221,"EVE,3","CHE,4","MUN,4","BHA,3","TOT,4",18,3.6
