ID,First Name,Second Name,Team,Gameweek Pts,Gameweek price change,Gameweek net transfer,Fixture1,Fixture2,Fixture3,Fixture4,Fixture5,Total Difficulty,Average Difficulty
51,Gaëtan,Bong,Brighton,1,0,-285,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
52,Markus,Suttner,Brighton,0,0,-20991,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
53,Ezequiel,Schelotto,Brighton,0,0,-6132,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
54,Leon,Balogun,Brighton,0,0,-798,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
55,Anthony,Knockaert,Brighton,2,0,-1621,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
56,Dale,Stephens,Brighton,1,0,-26363,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
57,Beram,Kayal,Brighton,0,0,-302,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
58,Solomon,March,Brighton,2,0,-204,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
59,Pascal,Groß,Brighton,1,0,-42097,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
60,Davy,Pröpper,Brighton,2,0,-558,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
61,José Heriberto,Izquierdo Mena,Brighton,0,0,-2084,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
62,Glenn,Murray,Brighton,2,0,-1946,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
63,Tomer,Hemed,Brighton,0,0,-841,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
64,Sam,Baldock,Brighton,0,0,-2998,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
65,Jürgen,Locadia,Brighton,0,0,-355,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
66,Florin,Andone,Brighton,0,0,-404,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
179,David,Button,Brighton,0,0,-1057,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
439,Jason,Steele,Brighton,0,0,-334,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
440,Bernardo,Fernandes da Silva Junior,Brighton,0,0,-765,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
466,Yves,Bissouma,Brighton,1,0,-143,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
476,Alireza,Jahanbakhsh,Brighton,1,0,-6283,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
503,Martín,Montoya,Brighton,0,0,-714,"MUN,4","LIV,5","FUL,2","SOU,2","TOT,4",17,3.4
67,Tom,Heaton,Burnley,0,0,-294,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
68,Nick,Pope,Burnley,0,0,-3289,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
69,Matthew,Lowton,Burnley,6,0,245,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
70,Ben,Mee,Burnley,8,0,9138,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
71,Stephen,Ward,Burnley,6,0,742,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
72,James,Tarkowski,Burnley,7,0,1091,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
73,Kevin,Long,Burnley,0,0,-3465,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
74,Charlie,Taylor,Burnley,1,0,-314,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
75,Phil,Bardsley,Burnley,0,0,-676,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
76,Johann Berg,Gudmundsson,Burnley,3,0,-3652,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
77,Steven,Defour,Burnley,0,0,-66,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
78,Jeff,Hendrick,Burnley,3,0,-153,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
79,Robbie,Brady,Burnley,0,0,-178,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
80,Ashley,Westwood,Burnley,3,0,10173,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
81,Jonathan,Walters,Burnley,0,0,-266,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
82,Jack,Cork,Burnley,2,0,-3980,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
83,Aaron,Lennon,Burnley,3,0,441,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
84,Sam,Vokes,Burnley,1,0,-2162,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
85,Ashley,Barnes,Burnley,1,0,-2890,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
86,Nahki,Wells,Burnley,0,0,-2999,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
87,Chris,Wood,Burnley,2,0,438,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
485,Anders,Lindegaard,Burnley,0,0,-398,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
490,Joe,Hart,Burnley,7,0,21356,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
491,Ben,Gibson,Burnley,0,0,-1315,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
495,Matej,Vydra,Burnley,0,0,-1090,"WAT,2","FUL,2","MUN,4","WOL,2","BOU,3",13,2.6
33,Harry,Arter,Cardiff,0,0,-1345,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
88,Neil,Etheridge,Cardiff,6,0,846,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
89,Alex,Smithies,Cardiff,0,0,-384,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
90,Sean,Morrison,Cardiff,1,0,-2139,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
91,Sol,Bamba,Cardiff,1,0,-1805,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
92,Bruno,Ecuele Manga,Cardiff,1,0,-202,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
93,Matthew,Connolly,Cardiff,0,0,-4912,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
94,Joe,Bennett,Cardiff,1,0,-314,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
95,Lee,Peltier,Cardiff,0,0,-3643,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
96,Ashley Darel Jazz,Richards,Cardiff,0,0,-2312,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
97,Greg,Halford,Cardiff,0,0,-121,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
98,Joe,Ralls,Cardiff,2,0,-1383,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
99,David Junior,Hoilett,Cardiff,2,0,-1471,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
100,Nathaniel,Mendez-Laing,Cardiff,2,0,-215,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
101,Callum,Paterson,Cardiff,2,0,-602,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
102,Aron,Gunnarsson,Cardiff,0,0,-9030,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
103,Anthony,Pilkington,Cardiff,0,0,-788,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
104,Loïc,Damour,Cardiff,0,0,-232,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
105,Danny,Ward,Cardiff,1,0,-600,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
106,Josh,Murphy,Cardiff,1,0,-1526,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
107,Kenneth,Zohore,Cardiff,0,0,-4304,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
108,Omar,Bogle,Cardiff,0,0,-2198,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
109,Gary,Madine,Cardiff,1,0,4443,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
110,Bobby,Reid,Cardiff,2,0,-424,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
467,Greg,Cunninghamm,Cardiff,0,0,-403,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
504,Víctor,Camarasa,Cardiff,0,0,-133,"NEW,3","HUD,2","ARS,4","CHE,4","MCI,5",18,3.6
111,Thibaut,Courtois,Chelsea,0,0,-26373,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
112,Willy,Caballero,Chelsea,0,0,-999,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
113,César,Azpilicueta,Chelsea,6,0,-15660,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
114,Gary,Cahill,Chelsea,0,0,-7850,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
115,Marcos,Alonso,Chelsea,11,0,40626,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
116,David,Luiz Moreira Marinho,Chelsea,5,0,6630,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
117,Victor,Moses,Chelsea,1,0,-20775,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
118,Antonio,Rüdiger,Chelsea,9,0,3969,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
119,Andreas,Christensen,Chelsea,0,0,-9851,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
120,Davide,Zappacosta,Chelsea,0,0,-2116,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
121,Emerson,Palmieri dos Santos,Chelsea,0,0,-1054,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
122,Eden,Hazard,Chelsea,4,0,1891,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
123,Cesc,Fàbregas,Chelsea,0,0,-16149,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
124,Willian,Borges Da Silva,Chelsea,6,0,8504,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
125,Pedro,Rodríguez Ledesma,Chelsea,9,0,21261,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
126,N'Golo,Kanté,Chelsea,8,0,37335,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
127,Ross,Barkley,Chelsea,3,0,-953,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
128,Daniel,Drinkwater,Chelsea,0,0,-957,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
129,Tiemoué,Bakayoko,Chelsea,0,0,-2489,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
130,Ethan,Ampadu,Chelsea,0,0,-180,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
131,Callum,Hudson-Odoi,Chelsea,0,0,-12076,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
132,Ruben,Loftus-Cheek,Chelsea,1,0,-4419,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
133,Olivier,Giroud,Chelsea,0,0,-19285,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
134,Álvaro,Morata,Chelsea,2,0,-11368,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
459,Jorge Luiz,Frello Filho,Chelsea,9,0,96091,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
496,Tammy,Abraham,Chelsea,0,0,-815,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
498,Kepa,Arrizabalaga,Chelsea,6,0,13523,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
499,Mateo,Kovacic,Chelsea,0,0,-8103,"ARS,4","NEW,3","BOU,3","CAR,2","WHU,3",15,3.0
135,Wayne,Hennessey,Crystal Palace,9,0,12882,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
136,Julian,Speroni,Crystal Palace,0,0,-15137,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
137,Vicente,Guaita,Crystal Palace,0,0,-993,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
138,James,Tomkins,Crystal Palace,6,0,-12283,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
139,Scott,Dann,Crystal Palace,0,0,-66,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
140,Martin,Kelly,Crystal Palace,0,0,-28506,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
141,Jeffrey,Schlupp,Crystal Palace,11,0,29797,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
142,Patrick,van Aanholt,Crystal Palace,11,0,15484,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
143,Mamadou,Sakho,Crystal Palace,7,0,816,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
144,Jairo,Riedewald,Crystal Palace,0,0,-354,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
145,Aaron,Wan-Bissaka,Crystal Palace,12,1,193154,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
146,Jason,Puncheon,Crystal Palace,0,0,-2420,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
147,James,McArthur,Crystal Palace,3,0,-5828,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
148,Bakary,Sako,Crystal Palace,0,0,-256,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
149,Andros,Townsend,Crystal Palace,3,0,-7574,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
150,Luka,Milivojevic,Crystal Palace,3,0,-33631,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
151,Wilfried,Zaha,Crystal Palace,5,0,30817,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
152,Christian,Benteke,Crystal Palace,2,0,-865,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
153,Alexander,Sørloth,Crystal Palace,1,0,-435,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
412,Cheikhou,Kouyaté,Crystal Palace,1,0,-2402,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
441,Joel,Ward,Crystal Palace,0,0,-1816,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
442,Jaroslaw,Jach,Crystal Palace,0,0,-413,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
443,Pape,Souaré,Crystal Palace,1,0,-310,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
444,Connor,Wickham,Crystal Palace,0,0,-1556,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
477,Sullay,Kaikai,Crystal Palace,0,0,-627,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
486,Max,Meyer,Crystal Palace,0,0,-8756,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
505,Jordan,Ayew,Crystal Palace,0,0,-2980,"LIV,4","WAT,3","SOU,2","HUD,2","NEW,3",14,2.8
154,Jordan,Pickford,Everton,1,0,-19681,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
155,Maarten,Stekelenburg,Everton,0,0,-2255,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
156,Leighton,Baines,Everton,1,0,-2493,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
157,Seamus,Coleman,Everton,1,0,-4453,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
158,Phil,Jagielka,Everton,-3,0,-24376,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
159,Ashley,Williams,Everton,0,0,-1643,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
160,Mason,Holgate,Everton,0,0,100,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
161,Jonjoe,Kenny,Everton,0,0,-1004,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
162,Michael,Keane,Everton,5,0,3110,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
163,Cuco,Martina,Everton,0,0,-813,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
164,Theo,Walcott,Everton,2,0,-4109,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
165,Yannick,Bolasie,Everton,0,0,-2342,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
166,James,McCarthy,Everton,0,0,-117,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
167,Morgan,Schneiderlin,Everton,2,0,2052,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
168,Idrissa,Gueye,Everton,2,0,-1592,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
169,Tom,Davies,Everton,0,0,-1275,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
170,Ademola,Lookman,Everton,0,0,-1705,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
171,Davy,Klaassen,Everton,0,0,-146,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
172,Gylfi,Sigurdsson,Everton,1,0,-8084,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
173,Nikola,Vlasic,Everton,0,0,-172,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
174,Beni,Baningime,Everton,0,0,-135,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
175,Dominic,Calvert-Lewin,Everton,0,0,-7317,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
176,Oumar,Niasse,Everton,1,0,-3314,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
177,Cenk,Tosun,Everton,5,0,10940,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
393,Richarlison,de Andrade,Everton,14,1,129631,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
469,Kevin,Mirallas,Everton,0,0,-399,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
470,Sandro,Ramírez,Everton,0,0,-970,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
484,Lucas,Digne,Everton,1,0,-11738,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
506,Yerry,Mina,Everton,0,0,-10620,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
507,Bernard,Anício Caldeira Duarte,Everton,0,0,-2888,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
508,André Filipe,Tavares Gomes,Everton,0,0,-1913,"SOU,2","BOU,3","HUD,2","WHU,2","ARS,4",13,2.6
9,Calum,Chambers,Fulham,1,0,-3733,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
178,Marcus,Bettinelli,Fulham,0,0,-1025,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
180,Tim,Ream,Fulham,0,0,-3852,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
181,Denis,Odoi,Fulham,0,0,-2291,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
182,Tom,Cairney,Fulham,2,0,-12407,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
183,Kevin,McDonald,Fulham,1,0,-770,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
184,Ryan,Sessegnon,Fulham,2,0,-43564,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
185,Stefan,Johansen,Fulham,1,0,-904,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
186,Floyd,Ayité,Fulham,0,0,-739,"TOT,4","BUR,3","BHA,3","MCI,5","WAT,2",17,3.4
