ID,First Name,Second Name,Team,Position,Total Points,PPG,Goals,Assists,bps,Clean Sheets,Minutes,Games Played,Selected by
238,Loris,Karius,Liverpool,Goalkeeper,0,0.0,0,0,0,0,0,0,0.2,a
239,Dejan,Lovren,Liverpool,Defender,0,0.0,0,0,0,0,0,0,5.3,i
240,Alberto,Moreno,Liverpool,Defender,0,0.0,0,0,0,0,0,0,0.5,a
241,Nathaniel,Clyne,Liverpool,Defender,0,0.0,0,0,0,0,0,0,0.5,a
242,Joseph,Gomez,Liverpool,Defender,6,6.0,0,0,27,1,90,0,0.4,a
243,Joel,Matip,Liverpool,Defender,0,0.0,0,0,0,0,0,0,0.1,d
244,Ragnar,Klavan,Liverpool,Defender,0,0.0,0,0,0,0,0,0,0.1,d
245,Trent,Alexander-Arnold,Liverpool,Defender,5,5.0,0,0,22,1,90,0,17.0,a
246,Virgil,van Dijk,Liverpool,Defender,6,6.0,0,0,29,1,90,0,18.3,a
247,Andrew,Robertson,Liverpool,Defender,11,11.0,0,1,41,1,90,0,16.4,a
248,Alex,Oxlade-Chamberlain,Liverpool,Midfielder,0,0.0,0,0,0,0,0,0,0.0,i
249,Jordan,Henderson,Liverpool,Midfielder,1,1.0,0,0,3,0,21,0,1.3,a
250,Adam,Lallana,Liverpool,Midfielder,0,0.0,0,0,0,0,0,0,1.5,a
251,Sadio,Mané,Liverpool,Midfielder,16,16.0,2,0,52,1,81,0,20.6,a
252,Georginio,Wijnaldum,Liverpool,Midfielder,3,3.0,0,0,7,1,90,0,0.7,a
253,Mohamed,Salah,Liverpool,Midfielder,8,8.0,1,0,20,1,86,0,54.6,a
254,James,Milner,Liverpool,Midfielder,6,6.0,0,1,26,1,90,0,0.7,a
255,Fabio Henrique,Tavares,Liverpool,Midfielder,0,0.0,0,0,0,0,0,0,0.9,a
256,Naby,Keita,Liverpool,Midfielder,3,3.0,0,0,15,1,90,0,5.2,a
257,Roberto,Firmino,Liverpool,Forward,5,5.0,0,1,23,1,68,0,36.3,a
259,Dominic,Solanke,Liverpool,Forward,0,0.0,0,0,0,0,0,0,0.4,a
462,Xherdan,Shaqiri,Liverpool,Midfielder,1,1.0,0,0,1,0,8,0,6.5,a
468,Alisson,Ramses Becker,Liverpool,Goalkeeper,7,7.0,0,0,31,1,90,0,14.4,a
472,Daniel,Sturridge,Liverpool,Forward,5,5.0,1,0,26,0,3,0,1.4,a
223,Riyad,Mahrez,Man City,Midfielder,1,1.0,0,0,4,0,59,0,5.0,a
260,Ederson,Santana de Moraes,Man City,Goalkeeper,8,8.0,0,0,27,1,90,0,18.3,a
261,Claudio,Bravo,Man City,Goalkeeper,0,0.0,0,0,0,0,0,0,0.3,a
262,John,Stones,Man City,Defender,8,8.0,0,0,30,1,90,0,10.4,a
263,Vincent,Kompany,Man City,Defender,0,0.0,0,0,0,0,0,0,2.3,a
264,Nicolás,Otamendi,Man City,Defender,0,0.0,0,0,0,0,0,0,7.9,a
265,Kyle,Walker,Man City,Defender,7,7.0,0,0,27,1,90,0,12.6,a
266,Danilo Luiz,da Silva,Man City,Defender,0,0.0,0,0,0,0,0,0,1.0,a
267,Benjamin,Mendy,Man City,Defender,15,15.0,0,2,46,1,90,0,14.3,a
268,Aymeric,Laporte,Man City,Defender,6,6.0,0,0,21,1,90,0,1.5,a
269,Fabian,Delph,Man City,Defender,0,0.0,0,0,0,0,0,0,0.4,a
270,Raheem,Sterling,Man City,Midfielder,7,7.0,1,0,22,1,86,0,2.6,a
271,David,Silva,Man City,Midfielder,0,0.0,0,0,0,0,0,0,4.3,a
272,Fernando,Luiz Rosa,Man City,Midfielder,3,3.0,0,0,12,1,90,0,6.7,a
273,Kevin,De Bruyne,Man City,Midfielder,0,0.0,0,0,0,0,30,0,27.2,a
274,Ilkay,Gündogan,Man City,Midfielder,3,3.0,0,0,9,1,90,0,1.6,a
275,Leroy,Sané,Man City,Midfielder,1,1.0,0,0,3,0,3,0,12.5,a
276,Bernardo Mota,Veiga de Carvalho e Silva,Man City,Midfielder,8,8.0,1,0,23,1,90,0,7.9,a
277,Phil,Foden,Man City,Midfielder,0,0.0,0,0,0,0,0,0,0.3,a
278,Brahim,Diaz,Man City,Midfielder,0,0.0,0,0,0,0,0,0,0.1,a
279,Oleksandr,Zinchenko,Man City,Midfielder,0,0.0,0,0,0,0,0,0,0.0,a
280,Sergio,Agüero,Man City,Forward,2,2.0,0,0,4,1,78,0,32.2,a
281,Gabriel Fernando,de Jesus,Man City,Forward,1,1.0,0,0,1,0,11,0,2.6,a
282,David,De Gea,Man Utd,Goalkeeper,3,3.0,0,0,15,0,90,0,30.0,a
283,Sergio,Romero,Man Utd,Goalkeeper,0,0.0,0,0,0,0,0,0,0.1,i
284,Chris,Smalling,Man Utd,Defender,0,0.0,0,0,0,0,0,0,2.9,a
285,Phil,Jones,Man Utd,Defender,0,0.0,0,0,0,0,0,0,2.7,a
286,Luke,Shaw,Man Utd,Defender,11,11.0,1,0,30,0,90,0,8.5,a
287,Marcos,Rojo,Man Utd,Defender,0,0.0,0,0,0,0,0,0,0.1,i
288,Antonio,Valencia,Man Utd,Defender,0,0.0,0,0,0,0,0,0,0.8,i
289,Matteo,Darmian,Man Utd,Defender,2,2.0,0,0,16,0,90,0,0.5,a
290,Daley,Blind,Man Utd,Defender,0,0.0,0,0,0,0,0,0,0.0,u
291,Eric,Bailly,Man Utd,Defender,2,2.0,0,0,13,0,90,0,3.8,a
292,Victor,Lindelöf,Man Utd,Defender,2,2.0,0,0,15,0,90,0,1.4,a
293,Ashley,Young,Man Utd,Defender,0,0.0,0,0,0,0,0,0,2.0,a
294,José Diogo,Dalot Teixeira,Man Utd,Defender,0,0.0,0,0,0,0,0,0,0.0,i
295,Alexis,Sánchez,Man Utd,Midfielder,5,5.0,0,1,22,0,90,0,9.2,a
296,Nemanja,Matic,Man Utd,Midfielder,0,0.0,0,0,0,0,0,0,0.8,i
297,Juan,Mata,Man Utd,Midfielder,5,5.0,0,1,24,0,90,0,2.5,a
298,Marouane,Fellaini,Man Utd,Midfielder,1,1.0,0,0,4,0,6,0,0.7,a
299,Ander,Herrera,Man Utd,Midfielder,0,0.0,0,0,0,0,0,0,0.2,i
300,Jesse,Lingard,Man Utd,Midfielder,0,0.0,0,0,0,0,0,0,4.8,d
301,Anthony,Martial,Man Utd,Midfielder,0,0.0,0,0,0,0,0,0,0.8,a
302,Paul,Pogba,Man Utd,Midfielder,10,10.0,1,0,29,1,83,0,13.0,a
303,Scott,McTominay,Man Utd,Midfielder,1,1.0,0,0,3,0,14,0,0.9,a
304,Frederico,Rodrigues de Paula Santos,Man Utd,Midfielder,2,2.0,0,0,8,1,75,0,4.8,a
305,Marcus,Rashford,Man Utd,Forward,2,2.0,0,0,13,1,66,0,11.1,a
306,Romelu,Lukaku,Man Utd,Forward,1,1.0,0,0,-2,0,23,0,7.9,a
481,Andreas,Pereira,Man Utd,Midfielder,1,1.0,0,0,13,0,90,0,0.6,a
520,Lee,Grant,Man Utd,Goalkeeper,0,0.0,0,0,0,0,0,0,0.0,a
307,Robert,Elliot,Newcastle,Goalkeeper,0,0.0,0,0,0,0,0,0,0.3,a
308,Karl,Darlow,Newcastle,Goalkeeper,0,0.0,0,0,0,0,0,0,0.1,a
309,Martin,Dubravka,Newcastle,Goalkeeper,2,2.0,0,0,15,0,90,0,0.4,a
310,DeAndre,Yedlin,Newcastle,Defender,1,1.0,0,0,6,0,90,0,1.5,d
311,Ciaran,Clark,Newcastle,Defender,1,1.0,0,0,9,0,90,0,0.3,a
312,Jamaal,Lascelles,Newcastle,Defender,1,1.0,0,0,16,0,90,0,8.3,a
313,Paul,Dummett,Newcastle,Defender,1,1.0,0,0,8,0,90,0,0.2,a
314,Florian,Lejeune,Newcastle,Defender,0,0.0,0,0,0,0,0,0,0.0,i
315,Javier,Manquillo,Newcastle,Defender,0,0.0,0,0,0,0,0,0,0.2,a
316,Chancel,Mbemba,Newcastle,Defender,0,0.0,0,0,0,0,0,0,0.2,u
317,Matt,Ritchie,Newcastle,Midfielder,5,5.0,0,1,19,0,68,0,1.1,a
318,Jonjo,Shelvey,Newcastle,Midfielder,2,2.0,0,0,13,0,90,0,1.2,a
319,Mohamed,Diamé,Newcastle,Midfielder,1,1.0,0,0,7,0,90,0,0.1,a
320,Christian,Atsu,Newcastle,Midfielder,1,1.0,0,0,4,0,21,0,0.2,a
321,Jacob,Murphy,Newcastle,Midfielder,0,0.0,0,0,0,0,0,0,0.1,a
322,Mikel,Merino,Newcastle,Midfielder,0,0.0,0,0,0,0,0,0,0.0,u
323,Isaac,Hayden,Newcastle,Midfielder,0,0.0,0,0,0,0,0,0,0.2,a
324,Sung-yueng,Ki,Newcastle,Midfielder,0,0.0,0,0,0,0,0,0,0.2,a
325,Dwight,Gayle,Newcastle,Forward,0,0.0,0,0,0,0,0,0,0.2,u
326,Ayoze,Pérez,Newcastle,Forward,2,2.0,0,0,9,0,80,0,3.0,a
327,Jose Luis,Mato Sanmartín,Newcastle,Forward,5,5.0,1,0,30,0,58,0,3.1,a
458,Robert Kenedy,Nunes do Nascimento,Newcastle,Midfielder,2,2.0,0,0,8,0,90,0,2.5,a
482,Fabian,Schär,Newcastle,Defender,0,0.0,0,0,0,0,0,0,0.3,a
488,Yoshinori,Muto,Newcastle,Forward,1,1.0,0,0,5,0,9,0,0.1,a
493,Salomón,Rondón,Newcastle,Forward,1,1.0,0,0,0,0,31,0,1.6,a
516,Federico,Fernández,Newcastle,Defender,0,0.0,0,0,0,0,0,0,0.2,a
258,Danny,Ings,Southampton,Forward,1,1.0,0,0,6,0,34,0,2.0,a
328,Alex,McCarthy,Southampton,Goalkeeper,11,11.0,0,0,34,1,90,0,1.7,a
329,Fraser,Forster,Southampton,Goalkeeper,0,0.0,0,0,0,0,0,0,1.3,a
330,Ryan,Bertrand,Southampton,Defender,6,6.0,0,0,24,1,90,0,7.2,a
331,Maya,Yoshida,Southampton,Defender,0,0.0,0,0,0,0,0,0,1.5,a
332,Cédric,Soares,Southampton,Defender,1,1.0,0,0,4,0,55,0,7.7,a
333,Jack,Stephens,Southampton,Defender,6,6.0,0,0,28,1,90,0,0.3,a
334,Sam,McQueen,Southampton,Defender,0,0.0,0,0,0,0,0,0,1.4,a
335,Jan,Bednarek,Southampton,Defender,0,0.0,0,0,0,0,0,0,5.2,a
336,Wesley,Hoedt,Southampton,Defender,6,6.0,0,0,22,1,90,0,0.4,a
337,Steven,Davis,Southampton,Midfielder,0,0.0,0,0,0,0,0,0,0.2,a
338,James,Ward-Prowse,Southampton,Midfielder,0,0.0,0,0,0,0,0,0,0.5,a
339,Oriol,Romeu Vidal,Southampton,Midfielder,3,3.0,0,0,12,1,90,0,3.0,a
340,Pierre-Emile,Højbjerg,Southampton,Midfielder,0,0.0,0,0,0,0,0,0,0.5,a
341,Sofiane,Boufal,Southampton,Midfielder,0,0.0,0,0,0,0,0,0,0.0,u
342,Joshua,Sims,Southampton,Midfielder,0,0.0,0,0,0,0,0,0,0.1,a
343,Nathan,Redmond,Southampton,Midfielder,3,3.0,0,0,13,1,90,0,0.5,a
344,Mario,Lemina,Southampton,Midfielder,3,3.0,0,0,7,1,90,0,0.2,a
345,Stuart,Armstrong,Southampton,Midfielder,1,1.0,0,0,5,0,55,0,0.3,d
346,Mohamed,Elyounoussi,Southampton,Midfielder,1,1.0,0,0,6,0,34,0,0.5,a
347,Shane,Long,Southampton,Forward,0,0.0,0,0,0,0,0,0,1.9,a
348,Charlie,Austin,Southampton,Forward,2,2.0,0,0,5,1,71,0,1.7,a
349,Manolo,Gabbiadini,Southampton,Forward,1,1.0,0,0,3,0,18,0,0.4,a
350,Guido,Carrillo,Southampton,Forward,0,0.0,0,0,0,0,0,0,0.0,u
452,Angus,Gunn,Southampton,Goalkeeper,0,0.0,0,0,0,0,0,0,0.3,a
463,Jannik,Vestergaard,Southampton,Defender,6,6.0,0,0,23,1,90,0,0.6,a
479,Matt,Targett,Southampton,Defender,0,0.0,0,0,0,0,0,0,0.1,a
351,Hugo,Lloris,Spurs,Goalkeeper,2,2.0,0,0,12,0,90,0,8.4,a
352,Michel,Vorm,Spurs,Goalkeeper,0,0.0,0,0,0,0,0,0,0.1,a
353,Toby,Alderweireld,Spurs,Defender,0,0.0,0,0,0,0,0,0,3.2,a
354,Danny,Rose,Spurs,Defender,0,0.0,0,0,0,0,0,0,1.4,a
355,Jan,Vertonghen,Spurs,Defender,11,11.0,1,0,35,0,90,0,10.8,a
356,Ben,Davies,Spurs,Defender,2,2.0,0,0,15,0,90,0,8.4,a
357,Kieran,Trippier,Spurs,Defender,0,0.0,0,0,0,0,0,0,23.6,a
358,Kyle,Walker-Peters,Spurs,Defender,0,0.0,0,0,0,0,0,0,0.5,a
359,Davinson,Sánchez,Spurs,Defender,5,5.0,0,1,24,0,90,0,2.9,a
360,Serge,Aurier,Spurs,Defender,5,5.0,0,1,22,0,90,0,1.2,a
361,Eric,Dier,Spurs,Midfielder,1,1.0,0,0,15,0,87,0,2.0,d
362,Mousa,Dembélé,Spurs,Midfielder,1,1.0,0,0,2,0,22,0,1.6,a
363,Erik,Lamela,Spurs,Midfielder,0,0.0,0,0,0,0,0,0,0.1,i
364,Christian,Eriksen,Spurs,Midfielder,2,2.0,0,0,15,0,90,0,16.9,a
365,Bamidele,Alli,Spurs,Midfielder,9,9.0,1,0,34,0,79,0,5.2,a
366,Victor,Wanyama,Spurs,Midfielder,0,0.0,0,0,0,0,0,0,0.0,i
367,Heung-Min,Son,Spurs,Midfielder,1,1.0,0,0,7,0,10,0,4.9,n
368,Harry,Winks,Spurs,Midfielder,0,0.0,0,0,0,0,0,0,0.0,i
369,Moussa,Sissoko,Spurs,Midfielder,2,2.0,0,0,11,0,90,0,0.1,a
370,Lucas,Rodrigues Moura da Silva,Spurs,Midfielder,2,2.0,0,0,8,0,67,0,2.2,a
371,Fernando,Llorente,Spurs,Forward,0,0.0,0,0,0,0,0,0,0.3,a
372,Harry,Kane,Spurs,Forward,1,1.0,0,0,5,0,90,0,30.9,a
497,Georges-Kévin,Nkoudou,Spurs,Midfielder,0,0.0,0,0,0,0,0,0,0.0,a
523,Luke,Amos,Spurs,Midfielder,1,1.0,0,0,3,0,2,0,0.1,a
373,Heurelho,Gomes,Watford,Goalkeeper,0,0.0,0,0,0,0,0,0,0.5,a
374,Pontus,Dahlberg,Watford,Goalkeeper,0,0.0,0,0,0,0,0,0,0.1,a
375,Younes,Kaboul,Watford,Defender,0,0.0,0,0,0,0,0,0,0.2,a
376,Craig,Cathcart,Watford,Defender,6,6.0,0,0,23,1,90,0,0.1,a
377,Sebastian,Prödl,Watford,Defender,0,0.0,0,0,0,0,0,0,0.2,a
378,José,Holebas,Watford,Defender,13,13.0,0,2,47,1,90,0,3.9,a
379,Miguel,Britos,Watford,Defender,0,0.0,0,0,0,0,0,0,0.1,a
380,Christian,Kabasele,Watford,Defender,6,6.0,0,0,17,1,90,0,0.7,a
381,Daryl,Janmaat,Watford,Defender,7,7.0,0,0,25,1,90,0,0.6,a
382,Adrian,Mariappa,Watford,Defender,0,0.0,0,0,0,0,0,0,0.2,a
383,Francisco,Femenía Far,Watford,Defender,1,1.0,0,0,5,0,3,0,0.5,a
384,Marvin,Zeegelaar,Watford,Defender,0,0.0,0,0,0,0,0,0,0.1,a
385,Marc,Navarro,Watford,Defender,0,0.0,0,0,0,0,0,0,0.1,a
386,Adam,Masina,Watford,Defender,0,0.0,0,0,0,0,0,0,0.1,a
387,Nathaniel,Chalobah,Watford,Midfielder,0,0.0,0,0,0,0,0,0,0.2,d
388,Tom,Cleverley,Watford,Midfielder,0,0.0,0,0,0,0,0,0,0.0,i
389,Etienne,Capoue,Watford,Midfielder,2,2.0,0,0,8,1,90,0,0.3,a
390,Abdoulaye,Doucouré,Watford,Midfielder,3,3.0,0,0,16,1,90,0,2.1,a
391,Roberto,Pereyra,Watford,Midfielder,16,16.0,2,0,56,1,86,0,3.9,a
392,Will,Hughes,Watford,Midfielder,3,3.0,0,0,3,1,80,0,0.5,a
394,Gerard,Deulofeu,Watford,Midfielder,0,0.0,0,0,0,0,0,0,0.3,d
395,Andre,Gray,Watford,Forward,2,2.0,0,0,8,1,73,0,0.6,a
396,Troy,Deeney,Watford,Forward,2,2.0,0,0,2,1,90,0,1.1,a
397,Stefano,Okaka,Watford,Forward,0,0.0,0,0,0,0,0,0,0.0,i
398,Jerome,Sinclair,Watford,Forward,0,0.0,0,0,0,0,0,0,0.2,u
445,Ben,Foster,Watford,Goalkeeper,6,6.0,0,0,23,1,90,0,5.0,a
446,Ken,Sema,Watford,Midfielder,1,1.0,0,0,5,0,9,0,0.1,a
517,Domingos,Quina,Watford,Midfielder,0,0.0,0,0,0,0,0,0,0.1,a
524,Isaac,Success Ajayi,Watford,Forward,1,1.0,0,0,3,0,16,0,0.3,a
399,Adrián,San Miguel del Castillo,West Ham,Goalkeeper,0,0.0,0,0,0,0,0,0,0.6,a
400,Lukasz,Fabianski,West Ham,Goalkeeper,1,1.0,0,0,18,0,90,0,18.6,a
401,Winston,Reid,West Ham,Defender,0,0.0,0,0,0,0,0,0,0.0,i
402,Aaron,Cresswell,West Ham,Defender,0,0.0,0,0,0,0,0,0,2.0,a
403,Angelo,Ogbonna,West Ham,Defender,0,0.0,0,0,16,0,90,0,1.0,a
404,Sam,Byram,West Ham,Defender,0,0.0,0,0,0,0,0,0,0.1,a
405,Pablo,Zabaleta,West Ham,Defender,0,0.0,0,0,0,0,0,0,3.5,a
406,Declan,Rice,West Ham,Defender,0,0.0,0,0,5,0,45,0,0.3,a
407,Reece,Oxford,West Ham,Defender,0,0.0,0,0,0,0,0,0,0.1,a
408,Ryan,Fredericks,West Ham,Defender,0,0.0,0,0,5,0,90,0,0.7,a
409,Issa,Diop,West Ham,Defender,0,0.0,0,0,0,0,0,0,0.9,a
410,Arthur,Masuaku,West Ham,Midfielder,2,2.0,0,0,16,0,90,0,2.3,a
411,Mark,Noble,West Ham,Midfielder,2,2.0,0,0,12,0,90,0,0.5,a
413,Pedro,Obiang,West Ham,Midfielder,0,0.0,0,0,0,0,0,0,1.2,a
414,Manuel,Lanzini,West Ham,Midfielder,0,0.0,0,0,0,0,0,0,0.0,i
415,Michail,Antonio,West Ham,Midfielder,1,1.0,0,0,5,0,90,0,1.6,a
416,Edimilson,Fernandes,West Ham,Midfielder,0,0.0,0,0,0,0,0,0,0.3,n
417,Marko,Arnautovic,West Ham,Forward,2,2.0,0,0,-1,0,66,0,20.1,a
418,Andy,Carroll,West Ham,Forward,0,0.0,0,0,0,0,0,0,0.0,i
419,Javier,Hernández Balcázar,West Ham,Forward,1,1.0,0,0,3,0,28,0,2.5,a
420,Jordan,Hugill,West Ham,Forward,0,0.0,0,0,0,0,0,0,0.0,n
447,Jack,Wilshere,West Ham,Midfielder,2,2.0,0,0,10,0,90,0,4.9,a
453,Andriy,Yarmolenko,West Ham,Midfielder,1,1.0,0,0,3,0,23,0,1.0,a
464,Fabián,Balbuena,West Ham,Defender,-1,-1.0,0,0,16,0,90,0,0.3,a
465,Felipe Anderson,Pereira Gomes,West Ham,Midfielder,2,2.0,0,0,10,0,61,0,3.7,a
489,Robert,Snodgrass,West Ham,Midfielder,1,1.0,0,0,5,0,45,0,0.2,a
502,Lucas,Pérez,West Ham,Forward,0,0.0,0,0,0,0,0,0,0.3,a
518,Carlos,Sánchez,West Ham,Midfielder,0,0.0,0,0,0,0,0,0,0.4,a
421,John,Ruddy,Wolves,Goalkeeper,0,0.0,0,0,0,0,0,0,0.5,a
422,Will,Norris,Wolves,Goalkeeper,0,0.0,0,0,0,0,0,0,2.5,a
423,Willy,Boly,Wolves,Defender,1,1.0,0,0,19,0,90,0,1.9,a
424,Barry,Douglas,Wolves,Defender,0,0.0,0,0,0,0,0,0,0.1,u
425,Matt,Doherty,Wolves,Defender,1,1.0,0,0,11,0,90,0,1.2,a
426,Romain,Saïss,Wolves,Defender,0,0.0,0,0,0,0,0,0,0.3,a
427,Ryan,Bennett,Wolves,Defender,1,1.0,0,0,18,0,90,0,5.6,a
428,Danny,Batth,Wolves,Defender,0,0.0,0,0,0,0,0,0,2.0,a
429,Roderick Jefferson,Gonçalves Miranda,Wolves,Defender,0,0.0,0,0,0,0,0,0,0.1,u
430,Conor,Coady,Wolves,Defender,1,1.0,0,0,14,0,90,0,0.6,a
431,Rúben Gonçalo,Silva Nascimento Vinagre,Wolves,Defender,1,1.0,0,0,3,0,14,0,0.1,a
432,Diogo,Jota,Wolves,Midfielder,5,5.0,0,1,15,0,90,0,6.1,a
433,Rúben Diogo,da Silva Neves,Wolves,Midfielder,12,12.0,1,1,44,0,90,0,19.6,a
434,Ivan,Cavaleiro,Wolves,Midfielder,0,0.0,0,0,0,0,0,0,0.1,d
435,Hélder,Costa,Wolves,Midfielder,2,2.0,0,0,6,0,70,0,0.8,a
436,Bright,Enobakhare,Wolves,Midfielder,0,0.0,0,0,0,0,0,0,0.3,a
437,Raúl,Jiménez,Wolves,Forward,6,6.0,1,0,25,0,90,0,4.3,a
438,Bonatini Lohner Maia,Bonatini,Wolves,Forward,1,1.0,0,0,3,0,19,0,0.9,a
448,Morgan,Gibbs-White,Wolves,Midfielder,1,1.0,0,0,2,0,5,0,0.4,a
449,Rafa,Mir,Wolves,Forward,0,0.0,0,0,0,0,0,0,0.1,u
454,Rui Pedro,dos Santos Patrício,Wolves,Goalkeeper,2,2.0,0,0,14,0,90,0,6.3,a
475,João Filipe Iria,Santos Moutinho,Wolves,Midfielder,2,2.0,0,0,15,0,84,0,1.7,a
483,Jonathan,Castro Otto,Wolves,Defender,1,1.0,0,0,6,0,75,0,0.6,a
500,Adama,Traoré,Wolves,Midfielder,0,0.0,0,0,0,0,0,0,0.6,d
519,Leander,Dendoncker,Wolves,Midfielder,0,0.0,0,0,0,0,0,0,0.5,a
525,Kortney,Hause,Wolves,Defender,0,0.0,0,0,0,0,0,0,0.1,a
